last_updated	id	chi_name	chi_address	district	tel1	tel2	tel3	Latitude	Longitude	website	fb_page	remarks	opening_hours	weekday_text	head_ad1_image	head_ad1_href	head_ad1_start	head_ad1_end	head_ad2_image	head_ad2_href	head_ad2_start	head_ad2_end	footer_ad1_image	footer_ad1_href	footer_ad1_start	footer_ad1_end
2018年9月19日	29	南區動物診所	香港香港仔香港仔大道223-227號福群大厦地下4號舖	港島中西及南區	28895238	28895938		22.2485493	114.1528299				[{"close": {"day": 0, "time": "1300"}, "open": {"day": 0, "time": "1000"}}, {"close": {"day": 0, "time": "2100"}, "open": {"day": 0, "time": "1600"}}, {"close": {"day": 1, "time": "1300"}, "open": {"day": 1, "time": "1000"}}, {"close": {"day": 1, "time": "2100"}, "open": {"day": 1, "time": "1600"}}, {"close": {"day": 2, "time": "1300"}, "open": {"day": 2, "time": "1000"}}, {"close": {"day": 2, "time": "2100"}, "open": {"day": 2, "time": "1600"}}, {"close": {"day": 3, "time": "1300"}, "open": {"day": 3, "time": "1000"}}, {"close": {"day": 3, "time": "2100"}, "open": {"day": 3, "time": "1600"}}, {"close": {"day": 4, "time": "1300"}, "open": {"day": 4, "time": "1000"}}, {"close": {"day": 4, "time": "2100"}, "open": {"day": 4, "time": "1600"}}, {"close": {"day": 5, "time": "1300"}, "open": {"day": 5, "time": "1000"}}, {"close": {"day": 5, "time": "2100"}, "open": {"day": 5, "time": "1600"}}, {"close": {"day": 6, "time": "1300"}, "open": {"day": 6, "time": "1000"}}, {"close": {"day": 6, "time": "2100"}, "open": {"day": 6, "time": "1600"}}]	["星期一: 10:00 – 13:00, 16:00 – 21:00", "星期二: 10:00 – 13:00, 16:00 – 21:00", "星期三: 10:00 – 13:00, 16:00 – 21:00", "星期四: 10:00 – 13:00, 16:00 – 21:00", "星期五: 10:00 – 13:00, 16:00 – 21:00", "星期六: 10:00 – 13:00, 16:00 – 21:00", "星期日: 10:00 – 13:00, 16:00 – 21:00"]												
2018年9月19日	30	南區獸醫中心	香港鴨脷洲大街165-167號樂景大廈地下A1-A2舖	港島中西及南區	28051318	28051328		22.2436184	114.1534495		https://www.facebook.com/108657846208155/		[{"close": {"day": 0, "time": "2000"}, "open": {"day": 0, "time": "1000"}}, {"close": {"day": 1, "time": "2000"}, "open": {"day": 1, "time": "1000"}}, {"close": {"day": 2, "time": "2000"}, "open": {"day": 2, "time": "1000"}}, {"close": {"day": 3, "time": "2000"}, "open": {"day": 3, "time": "1000"}}, {"close": {"day": 4, "time": "2000"}, "open": {"day": 4, "time": "1000"}}, {"close": {"day": 5, "time": "2000"}, "open": {"day": 5, "time": "1000"}}, {"close": {"day": 6, "time": "2000"}, "open": {"day": 6, "time": "1000"}}]	["星期一: 10:00 – 20:00", "星期二: 10:00 – 20:00", "星期三: 10:00 – 20:00", "星期四: 10:00 – 20:00", "星期五: 10:00 – 20:00", "星期六: 10:00 – 20:00", "星期日: 10:00 – 20:00"]												
2018年9月19日	31	柏雅動物診所	香港西環吉席街9-15號吉利樓地下D舖	港島中西及南區	34619126			22.283507	114.1293095		https://www.facebook.com/prayaac/		[{"close": {"day": 0, "time": "2000"}, "open": {"day": 0, "time": "0900"}}, {"close": {"day": 1, "time": "2000"}, "open": {"day": 1, "time": "0900"}}, {"close": {"day": 3, "time": "2000"}, "open": {"day": 3, "time": "0900"}}, {"close": {"day": 4, "time": "2000"}, "open": {"day": 4, "time": "0900"}}, {"close": {"day": 5, "time": "2000"}, "open": {"day": 5, "time": "0900"}}, {"close": {"day": 6, "time": "2000"}, "open": {"day": 6, "time": "0900"}}]	["星期一: 09:00 – 20:00", "星期二: 休息", "星期三: 09:00 – 20:00", "星期四: 09:00 – 20:00", "星期五: 09:00 – 20:00", "星期六: 09:00 – 20:00", "星期日: 09:00 – 20:00"]												
2018年9月19日	32	半山獸醫中心	香港半山摩羅廟街28號地下       	港島中西及南區	21406581			22.280468	114.151288				[{"close": {"day": 0, "time": "1900"}, "open": {"day": 0, "time": "0900"}}, {"close": {"day": 1, "time": "1900"}, "open": {"day": 1, "time": "0900"}}, {"close": {"day": 2, "time": "1900"}, "open": {"day": 2, "time": "0900"}}, {"close": {"day": 3, "time": "1900"}, "open": {"day": 3, "time": "0900"}}, {"close": {"day": 4, "time": "1900"}, "open": {"day": 4, "time": "0900"}}, {"close": {"day": 5, "time": "1900"}, "open": {"day": 5, "time": "0900"}}, {"close": {"day": 6, "time": "1900"}, "open": {"day": 6, "time": "0900"}}]	["星期一: 09:00 – 19:00", "星期二: 09:00 – 19:00", "星期三: 09:00 – 19:00", "星期四: 09:00 – 19:00", "星期五: 09:00 – 19:00", "星期六: 09:00 – 19:00", "星期日: 09:00 – 19:00"]												
2018年9月19日	33	西灣河獸醫診所	香港西灣河街94號地下	港島中西及南區	29674899			22.28083	114.22242		https://www.facebook.com/337392739792180		[{"close": {"day": 0, "time": "2030"}, "open": {"day": 0, "time": "1030"}}, {"close": {"day": 1, "time": "2030"}, "open": {"day": 1, "time": "1030"}}, {"close": {"day": 2, "time": "2030"}, "open": {"day": 2, "time": "1030"}}, {"close": {"day": 3, "time": "2030"}, "open": {"day": 3, "time": "1030"}}, {"close": {"day": 4, "time": "2030"}, "open": {"day": 4, "time": "1030"}}, {"close": {"day": 5, "time": "2030"}, "open": {"day": 5, "time": "1030"}}, {"close": {"day": 6, "time": "2030"}, "open": {"day": 6, "time": "1030"}}]	["星期一: 10:30 – 20:30", "星期二: 10:30 – 20:30", "星期三: 10:30 – 20:30", "星期四: 10:30 – 20:30", "星期五: 10:30 – 20:30", "星期六: 10:30 – 20:30", "星期日: 10:30 – 20:30"]												
2018年9月19日	34	愛生動物診所	香港堅尼地城吉席街63地下2號舖	港島中西及南區	28182333			22.28344	114.1276		https://www.facebook.com/happylifevethk/		[{"close": {"day": 0, "time": "2100"}, "open": {"day": 0, "time": "0900"}}, {"close": {"day": 1, "time": "2100"}, "open": {"day": 1, "time": "0900"}}, {"close": {"day": 2, "time": "2100"}, "open": {"day": 2, "time": "0900"}}, {"close": {"day": 3, "time": "2100"}, "open": {"day": 3, "time": "0900"}}, {"close": {"day": 4, "time": "2100"}, "open": {"day": 4, "time": "0900"}}, {"close": {"day": 5, "time": "2100"}, "open": {"day": 5, "time": "0900"}}, {"close": {"day": 6, "time": "2100"}, "open": {"day": 6, "time": "0900"}}]	["星期一: 09:00 – 21:00", "星期二: 09:00 – 21:00", "星期三: 09:00 – 21:00", "星期四: 09:00 – 21:00", "星期五: 09:00 – 21:00", "星期六: 09:00 – 21:00", "星期日: 09:00 – 21:00"]												
2018年9月19日	35	跑馬地獸醫診所及醫院	香港跑馬地昌明街6號地下	灣仔區	25720977			22.268487	114.186824	www.hvvc.com.hk	https://www.facebook.com/pg/515854145181408		[{"close": {"day": 0, "time": "1200"}, "open": {"day": 0, "time": "1000"}}, {"close": {"day": 0, "time": "1700"}, "open": {"day": 0, "time": "1400"}}, {"close": {"day": 1, "time": "1900"}, "open": {"day": 1, "time": "1000"}}, {"close": {"day": 2, "time": "1900"}, "open": {"day": 2, "time": "1000"}}, {"close": {"day": 3, "time": "1900"}, "open": {"day": 3, "time": "1000"}}, {"close": {"day": 4, "time": "1900"}, "open": {"day": 4, "time": "1000"}}, {"close": {"day": 5, "time": "1900"}, "open": {"day": 5, "time": "1000"}},  {"close": {"day": 6, "time": "1900"}, "open": {"day": 6, "time": "1000"}}]	["星期一: 10:00 – 19:00", "星期二: 10:00 – 19:00", "星期三: 10:00 – 19:00", "星期四: 10:00 – 19:00", "星期五: 10:00 – 19:00", "星期六: 10:00 – 19:00", "星期日: 10:00 – 12:00,  14:00 – 17:00"]												
2018年9月19日	36	明慧獸醫診所	香港跑馬地晉源街7號晉寶大廈地下B舖	灣仔區	28335931			22.267558	114.187361				[{"close": {"day": 0, "time": "1830"}, "open": {"day": 0, "time": "0930"}}, {"close": {"day": 1, "time": "1830"}, "open": {"day": 1, "time": "0930"}}, {"close": {"day": 3, "time": "1830"}, "open": {"day": 3, "time": "0930"}}, {"close": {"day": 4, "time": "1830"}, "open": {"day": 4, "time": "0930"}}, {"close": {"day": 5, "time": "1830"}, "open": {"day": 5, "time": "0930"}}, {"close": {"day": 6, "time": "1830"}, "open": {"day": 6, "time": "0930"}}]	["星期一: 09:30 – 18:30", "星期二: 09:30 – 18:30", "星期三: 09:30 – 18:30", "星期四: 09:30 – 18:30", "星期五: 09:30 – 18:30", "星期六: 09:30 – 18:30", "星期日: 09:30 – 18:30"]												
2018年9月19日	37	快活谷獸醫中心	香港跑馬地源遠街15號地下	灣仔區	25752389			22.2694711	114.1861342	http://www.valleyvetcentre.com.hk/	https://www.facebook.com/Valley-Veterinary-Centre-102868063129260/		[{"close": {"day": 0, "time": "1300"}, "open": {"day": 0, "time": "1000"}}, {"close": {"day": 1, "time": "1900"}, "open": {"day": 1, "time": "0800"}}, {"close": {"day": 2, "time": "1900"}, "open": {"day": 2, "time": "0800"}}, {"close": {"day": 3, "time": "1900"}, "open": {"day": 3, "time": "0800"}}, {"close": {"day": 4, "time": "1900"}, "open": {"day": 4, "time": "0800"}}, {"close": {"day": 5, "time": "1900"}, "open": {"day": 5, "time": "0800"}}, {"close": {"day": 6, "time": "1800"}, "open": {"day": 6, "time": "0800"}}]	["星期一: 08:00 – 19:00", "星期二: 08:00 – 19:00", "星期三: 08:00 – 19:00", "星期四: 08:00 – 19:00", "星期五: 08:00 – 19:00", "星期六: 08:00 – 18:00", "星期日: 10:00 – 13:00"]												
2018年9月19日	38	黎昌生獸醫診所(跑馬地)	香港跑馬地山光道1號A意廬小築地下B舖	灣仔區	28932988			22.2690108	114.1841958	http://www.dreric.com.hk		公眾假期休息	[{"close": {"day": 0, "time": "1330"}, "open": {"day": 0, "time": "1030"}}, {"close": {"day": 0, "time": "1900"}, "open": {"day": 0, "time": "1600"}}, {"close": {"day": 1, "time": "1330"}, "open": {"day": 1, "time": "1030"}}, {"close": {"day": 1, "time": "1900"}, "open": {"day": 1, "time": "1600"}}, {"close": {"day": 2, "time": "1330"}, "open": {"day": 2, "time": "1030"}}, {"close": {"day": 2, "time": "1900"}, "open": {"day": 2, "time": "1600"}}, {"close": {"day": 3, "time": "1330"}, "open": {"day": 3, "time": "1030"}}, {"close": {"day": 3, "time": "1900"}, "open": {"day": 3, "time": "1600"}}, {"close": {"day": 4, "time": "1330"}, "open": {"day": 4, "time": "1030"}}, {"close": {"day": 4, "time": "1900"}, "open": {"day": 4, "time": "1600"}}, {"close": {"day": 5, "time": "1330"}, "open": {"day": 5, "time": "1030"}}, {"close": {"day": 5, "time": "1900"}, "open": {"day": 5, "time": "1600"}}, {"close": {"day": 6, "time": "1330"}, "open": {"day": 6, "time": "1030"}}, {"close": {"day": 6, "time": "1900"}, "open": {"day": 6, "time": "1600"}}]	["星期一: 10:30 – 13:30, 16:00 – 19:00", "星期二: 10:30 – 13:30, 16:00 – 19:00", "星期三: 10:30 – 13:30, 16:00 – 19:00", "星期四: 10:30 – 13:30, 16:00 – 19:00", "星期五: 10:30 – 13:30, 16:00 – 19:00", "星期六: 10:30 – 13:30, 16:00 – 19:00", "星期日: 10:30 – 13:30, 16:00 – 19:00"]												
2018年9月19日	39	香港獸醫中心(灣仔)	香港灣仔堅尼地街12-12A號地下	灣仔區	25202373			22.273526	114.174575	http://doctorsbeckandstone.com/Our_vets_in_Hong_Kong#f	https://www.facebook.com/HongKongVeterinaryCentre/		[{"close": {"day": 1, "time": "1900"}, "open": {"day": 1, "time": "0900"}}, {"close": {"day": 2, "time": "1900"}, "open": {"day": 2, "time": "0900"}}, {"close": {"day": 3, "time": "1900"}, "open": {"day": 3, "time": "0900"}}, {"close": {"day": 4, "time": "1900"}, "open": {"day": 4, "time": "0900"}}, {"close": {"day": 5, "time": "1900"}, "open": {"day": 5, "time": "0900"}}, {"close": {"day": 6, "time": "1900"}, "open": {"day": 6, "time": "0900"}}]	["星期一: 09:00 – 19:00", "星期二: 09:00 – 19:00", "星期三: 09:00 – 19:00", "星期四: 09:00 – 19:00", "星期五: 09:00 – 19:00", "星期六: 09:00 – 19:00", "星期日: 休息"]												
2018年9月19日	40	皇后大道東獸醫診所	香港灣仔月街1-3號C舖	灣仔區	28654320			22.2764465	114.1684358	http://www.phoenixanimalclinic.com.hk	https://www.facebook.com/222007947815862/	公眾假期休息	[{"close": {"day": 1, "time": "1900"}, "open": {"day": 1, "time": "0900"}}, {"close": {"day": 2, "time": "1900"}, "open": {"day": 2, "time": "0900"}}, {"close": {"day": 3, "time": "1900"}, "open": {"day": 3, "time": "0900"}}, {"close": {"day": 4, "time": "1900"}, "open": {"day": 4, "time": "0900"}}, {"close": {"day": 5, "time": "1700"}, "open": {"day": 5, "time": "0900"}}, {"close": {"day": 6, "time": "1700"}, "open": {"day": 6, "time": "0900"}}]	["星期一: 09:00 – 19:00", "星期二: 09:00 – 19:00", "星期三: 09:00 – 19:00", "星期四: 09:00 – 19:00", "星期五: 09:00 – 19:00", "星期六: 09:00 – 17:00", "星期日: 09:00 – 17:00"]												
2018年9月19日	41	愛護動物協會 (灣仔總部)	香港灣仔運盛街5號	灣仔區	28020501			22.2820386	114.1787189	https://www.spca.org.hk	https://www.facebook.com/spcahk/		[{"close": {"day": 0, "time": "1800"}, "open": {"day": 0, "time": "0845"}}, {"close": {"day": 1, "time": "1800"}, "open": {"day": 1, "time": "0845"}}, {"close": {"day": 2, "time": "1800"}, "open": {"day": 2, "time": "0845"}}, {"close": {"day": 3, "time": "1800"}, "open": {"day": 3, "time": "0845"}}, {"close": {"day": 4, "time": "1800"}, "open": {"day": 4, "time": "0845"}}, {"close": {"day": 5, "time": "1800"}, "open": {"day": 5, "time": "0845"}}, {"close": {"day": 6, "time": "1800"}, "open": {"day": 6, "time": "0845"}}]	["星期一: 08:45 – 18:00", "星期二: 08:45 – 18:00", "星期三: 08:45 – 18:00", "星期四: 08:45 – 18:00", "星期五: 08:45 – 18:00", "星期六: 08:45 – 18:00", "星期日: 08:45 – 18:00"]												
2018年9月19日	42	灣仔獸醫診所	香港灣仔交加里7號永成大廈地下及地庫	灣仔區	25725422			22.2765004	114.1763035	http://www.hongkongvet.com/eng/	https://www.facebook.com/HongKongVet-108419232546851/		[{"close": {"day": 0, "time": "1200"}, "open": {"day": 0, "time": "0900"}}, {"close": {"day": 0, "time": "1900"}, "open": {"day": 0, "time": "1530"}}, {"close": {"day": 1, "time": "1200"}, "open": {"day": 1, "time": "0900"}}, {"close": {"day": 1, "time": "1900"}, "open": {"day": 1, "time": "1530"}}, {"close": {"day": 2, "time": "1200"}, "open": {"day": 2, "time": "0900"}}, {"close": {"day": 2, "time": "1900"}, "open": {"day": 2, "time": "1530"}}, {"close": {"day": 3, "time": "1200"}, "open": {"day": 3, "time": "0900"}}, {"close": {"day": 3, "time": "1900"}, "open": {"day": 3, "time": "1530"}}, {"close": {"day": 4, "time": "1200"}, "open": {"day": 4, "time": "0900"}}, {"close": {"day": 4, "time": "1900"}, "open": {"day": 4, "time": "1530"}}, {"close": {"day": 5, "time": "1200"}, "open": {"day": 5, "time": "0900"}}, {"close": {"day": 5, "time": "1900"}, "open": {"day": 5, "time": "1530"}}, {"close": {"day": 6, "time": "1200"}, "open": {"day": 6, "time": "0900"}}, {"close": {"day": 6, "time": "1900"}, "open": {"day": 6, "time": "1530"}}]	["星期一: 09:00 – 12:00, 15:30 – 19:00", "星期二: 09:00 – 12:00, 15:30 – 19:00", "星期三: 09:00 – 12:00, 15:30 – 19:00", "星期四: 09:00 – 12:00, 15:30 – 19:00", "星期五: 09:00 – 12:00, 15:30 – 19:00", "星期六: 09:00 – 12:00, 15:30 – 19:00", "星期日: 09:00 – 12:00, 15:30 – 19:00"]												
2018年9月19日	43	香港專科獸醫醫院	香港灣仔灣仔道165-171號樂基中心1樓	灣仔區	24082588			22.276915	114.177051	https://www.vsh.com.hk/ch/contact.html	https://www.facebook.com/vsh.hk/posts/1037981936384840:0		[{"open": {"day": 0, "time": "0000"}}]	["星期一: 24 小時營業", "星期二: 24 小時營業", "星期三: 24 小時營業", "星期四: 24 小時營業", "星期五: 24 小時營業", "星期六: 24 小時營業", "星期日: 24 小時營業"]												
2018年9月19日	44	城大太平道寵物診所	九龍何文田自由道7號地下B舖及1樓	九龍城區	36503000			22.3188813	114.1742543	http://www.peaceavevet.com.hk/	https://www.facebook.com/pavchk/		[{"open": {"day": 0, "time": "0000"}}]	["星期一: 24 小時營業", "星期二: 24 小時營業", "星期三: 24 小時營業", "星期四: 24 小時營業", "星期五: 24 小時營業", "星期六: 24 小時營業", "星期日: 24 小時營業"]												
2018年9月19日	45	仁安獸醫診所	九龍何文田自由道9號地下	九龍城區	27120772			22.3189313	114.1744947				[{"close": {"day": 0, "time": "2200"}, "open": {"day": 0, "time": "1000"}}, {"close": {"day": 1, "time": "2200"}, "open": {"day": 1, "time": "1000"}}, {"close": {"day": 2, "time": "2200"}, "open": {"day": 2, "time": "1000"}}, {"close": {"day": 3, "time": "2200"}, "open": {"day": 3, "time": "1000"}}, {"close": {"day": 4, "time": "2200"}, "open": {"day": 4, "time": "1000"}}, {"close": {"day": 5, "time": "2200"}, "open": {"day": 5, "time": "1000"}}, {"close": {"day": 6, "time": "2200"}, "open": {"day": 6, "time": "1000"}}]	["星期一: 10:00 – 22:00", "星期二: 10:00 – 22:00", "星期三: 10:00 – 22:00", "星期四: 10:00 – 22:00", "星期五: 10:00 – 22:00", "星期六: 10:00 – 22:00", "星期日: 10:00 – 22:00"]												
2018年9月19日	46	愛護動物協會 (九龍中心)	九龍何文田公主道105號 (愛民村油站旁)	九龍城區	27139104			22.311365	114.177606	https://www.spca.org.hk/	https://www.facebook.com/spcahk/		[{"close": {"day": 0, "time": "1800"}, "open": {"day": 0, "time": "0845"}}, {"close": {"day": 1, "time": "1800"}, "open": {"day": 1, "time": "0845"}}, {"close": {"day": 2, "time": "1800"}, "open": {"day": 2, "time": "0845"}}, {"close": {"day": 3, "time": "1800"}, "open": {"day": 3, "time": "0845"}}, {"close": {"day": 4, "time": "1800"}, "open": {"day": 4, "time": "0845"}}, {"close": {"day": 5, "time": "1800"}, "open": {"day": 5, "time": "0845"}}, {"close": {"day": 6, "time": "1800"}, "open": {"day": 6, "time": "0845"}}]	["星期一: 08:45 – 18:00", "星期二: 08:45 – 18:00", "星期三: 08:45 – 18:00", "星期四: 08:45 – 18:00", "星期五: 08:45 – 18:00", "星期六: 08:45 – 18:00", "星期日: 08:45 – 18:00"]												
2018年9月19日	47	港九寵物醫院	九龍何文田梭椏道13號地下	九龍城區	27122918			22.319106	114.175023		https://www.facebook.com/pg/hkkph		[{"close": {"day": 0, "time": "2000"}, "open": {"day": 0, "time": "1000"}}, {"close": {"day": 1, "time": "2000"}, "open": {"day": 1, "time": "1000"}}, {"close": {"day": 2, "time": "2000"}, "open": {"day": 2, "time": "1000"}}, {"close": {"day": 3, "time": "2000"}, "open": {"day": 3, "time": "1000"}}, {"close": {"day": 4, "time": "2000"}, "open": {"day": 4, "time": "1000"}}, {"close": {"day": 5, "time": "2000"}, "open": {"day": 5, "time": "1000"}}, {"close": {"day": 6, "time": "2000"}, "open": {"day": 6, "time": "1000"}}]	["星期一: 10:00 – 20:00", "星期二: 10:00 – 20:00", "星期三: 10:00 – 20:00", "星期四: 10:00 – 20:00", "星期五: 10:00 – 20:00", "星期六: 10:00 – 20:00", "星期日: 10:00 – 20:00"]												
2018年9月19日	48	加多利動物醫院	九龍何文田梭椏道23號B地下	九龍城區	27629712			22.327281	114.167986	https://kadoorievet.wixsite.com/	https://www.facebook.com/kadoorieanimalhospital/		[{"close": {"day": 0, "time": "2000"}, "open": {"day": 0, "time": "1000"}}, {"close": {"day": 1, "time": "2000"}, "open": {"day": 1, "time": "1000"}}, {"close": {"day": 2, "time": "2000"}, "open": {"day": 2, "time": "1000"}}, {"close": {"day": 3, "time": "2000"}, "open": {"day": 3, "time": "1000"}}, {"close": {"day": 4, "time": "2000"}, "open": {"day": 4, "time": "1000"}}, {"close": {"day": 5, "time": "2000"}, "open": {"day": 5, "time": "1000"}}, {"close": {"day": 6, "time": "2000"}, "open": {"day": 6, "time": "1000"}}]	["星期一: 10:00 – 20:00", "星期二: 10:00 – 20:00", "星期三: 10:00 – 20:00", "星期四: 10:00 – 20:00", "星期五: 10:00 – 20:00", "星期六: 10:00 – 20:00", "星期日: 10:00 – 20:00"]												
2018年9月19日	49	梭椏道寵物診所	九龍何文田梭椏道29-33號仁儀苑地舖	九龍城區	27609663			22.319827	114.174775	http://www.pawsandclaws.com.hk			[{"close": {"day": 0, "time": "1300"}, "open": {"day": 0, "time": "0900"}}, {"close": {"day": 0, "time": "1700"}, "open": {"day": 0, "time": "1400"}}, {"close": {"day": 1, "time": "1300"}, "open": {"day": 1, "time": "0900"}}, {"close": {"day": 1, "time": "1830"}, "open": {"day": 1, "time": "1400"}}, {"close": {"day": 2, "time": "1300"}, "open": {"day": 2, "time": "0900"}}, {"close": {"day": 2, "time": "1830"}, "open": {"day": 2, "time": "1400"}}, {"close": {"day": 3, "time": "1300"}, "open": {"day": 3, "time": "0900"}}, {"close": {"day": 3, "time": "1830"}, "open": {"day": 3, "time": "1400"}}, {"close": {"day": 4, "time": "1300"}, "open": {"day": 4, "time": "0900"}}, {"close": {"day": 4, "time": "1830"}, "open": {"day": 4, "time": "1400"}}, {"close": {"day": 5, "time": "1300"}, "open": {"day": 5, "time": "0900"}}, {"close": {"day": 5, "time": "1830"}, "open": {"day": 5, "time": "1400"}}, {"close": {"day": 6, "time": "1300"}, "open": {"day": 6, "time": "0900"}}, {"close": {"day": 6, "time": "1830"}, "open": {"day": 6, "time": "1400"}}]	["星期一: 09:00 – 13:00, 14:00 – 18:30", "星期二: 09:00 – 13:00, 14:00 – 18:30", "星期三: 09:00 – 13:00, 14:00 – 18:30", "星期四: 09:00 – 13:00, 14:00 – 18:30", "星期五: 09:00 – 13:00, 14:00 – 18:30", "星期六: 09:00 – 13:00, 14:00 – 18:30", "星期日: 09:00 – 13:00, 14:00 – 17:00"]												
2018年9月19日	50	何文田動物診所	九龍何文田梭椏道27號地庫	九龍城區	27689318			22.3199057	114.1747718		https://www.facebook.com/521756528009246/		[{"close": {"day": 0, "time": "1930"}, "open": {"day": 0, "time": "0930"}}, {"close": {"day": 1, "time": "1930"}, "open": {"day": 1, "time": "0930"}}, {"close": {"day": 2, "time": "1930"}, "open": {"day": 2, "time": "0930"}}, {"close": {"day": 3, "time": "1930"}, "open": {"day": 3, "time": "0930"}}, {"close": {"day": 4, "time": "1930"}, "open": {"day": 4, "time": "0930"}}, {"close": {"day": 5, "time": "1930"}, "open": {"day": 5, "time": "0930"}}, {"close": {"day": 6, "time": "1930"}, "open": {"day": 6, "time": "0930"}}]	["星期一: 09:30 – 19:30", "星期二: 09:30 – 19:30", "星期三: 09:30 – 19:30", "星期四: 09:00 – 19:30", "星期五: 09:30 – 19:30", "星期六: 09:00 – 19:30", "星期日: 09:30 – 19:30"]												
2018年9月19日	51	旺角動物診所	九龍何文田窩打老道66號A地下	九龍城區	27601026			22.3168989	114.1744403				[{"close": {"day": 0, "time": "1200"}, "open": {"day": 0, "time": "0930"}}, {"close": {"day": 0, "time": "1630"}, "open": {"day": 0, "time": "1400"}}, {"close": {"day": 1, "time": "1230"}, "open": {"day": 1, "time": "0930"}}, {"close": {"day": 1, "time": "1900"}, "open": {"day": 1, "time": "1530"}}, {"close": {"day": 2, "time": "1230"}, "open": {"day": 2, "time": "0930"}}, {"close": {"day": 2, "time": "1900"}, "open": {"day": 2, "time": "1530"}}, {"close": {"day": 4, "time": "1230"}, "open": {"day": 4, "time": "0930"}}, {"close": {"day": 4, "time": "1900"}, "open": {"day": 4, "time": "1530"}}, {"close": {"day": 5, "time": "1230"}, "open": {"day": 5, "time": "0930"}}, {"close": {"day": 5, "time": "1900"}, "open": {"day": 5, "time": "1530"}}, {"close": {"day": 6, "time": "1230"}, "open": {"day": 6, "time": "0930"}}, {"close": {"day": 6, "time": "1900"}, "open": {"day": 6, "time": "1530"}}]	["星期一: 09:30 – 12:30, 15:30 – 19:00", "星期二: 09:30 – 12:30, 15:30 – 19:00", "星期三: 休息", "星期四: 09:30 – 12:30, 15:30 – 19:00", "星期五: 09:30 – 12:30, 15:30 – 19:00", "星期六: 09:30 – 12:30, 15:30 – 19:00", "星期日: 09:30 – 12:00, 14:30 – 16:30"]												
2018年9月19日	52	紅磡獸醫診所	九龍紅磡黃埔新村民泰街30號地下	九龍城區	23307566			22.306522	114.188281	http://www.hhvc.com.hk/	https://www.facebook.com/hhvets/		[{"close": {"day": 0, "time": "1200"}, "open": {"day": 0, "time": "0930"}}, {"close": {"day": 0, "time": "1700"}, "open": {"day": 0, "time": "1400"}}, {"close": {"day": 1, "time": "1300"}, "open": {"day": 1, "time": "0930"}}, {"close": {"day": 1, "time": "1900"}, "open": {"day": 1, "time": "1530"}}, {"close": {"day": 2, "time": "1300"}, "open": {"day": 2, "time": "0930"}}, {"close": {"day": 2, "time": "1900"}, "open": {"day": 2, "time": "1530"}}, {"close": {"day": 3, "time": "1300"}, "open": {"day": 3, "time": "0930"}}, {"close": {"day": 3, "time": "1900"}, "open": {"day": 3, "time": "1530"}}, {"close": {"day": 4, "time": "1300"}, "open": {"day": 4, "time": "0930"}}, {"close": {"day": 4, "time": "1900"}, "open": {"day": 4, "time": "1530"}}, {"close": {"day": 5, "time": "1300"}, "open": {"day": 5, "time": "0930"}}, {"close": {"day": 5, "time": "1900"}, "open": {"day": 5, "time": "1530"}}, {"close": {"day": 6, "time": "1400"}, "open": {"day": 6, "time": "0930"}}, {"close": {"day": 6, "time": "1830"}, "open": {"day": 6, "time": "1530"}}]	["星期一: 09:30 – 13:00, 15:30 – 19:00", "星期二: 09:30 – 13:00, 15:30 – 19:00", "星期三: 09:30 – 13:00, 15:30 – 19:00", "星期四: 09:30 – 13:00, 15:30 – 19:00", "星期五: 09:30 – 13:00, 15:30 – 19:00", "星期六: 09:30 – 14:00, 15:30 – 18:30", "星期日: 09:30 – 12:00, 14:00 – 17:00"]												
2018年9月19日	53	柏衛獸醫診所	九龍紅磡蕪湖街117號地下	九龍城區	23343538			22.3117819	114.1861502				[{"close": {"day": 0, "time": "1700"}, "open": {"day": 0, "time": "1400"}}, {"close": {"day": 0, "time": "1300"}, "open": {"day": 0, "time": "1000"}}, {"close": {"day": 1, "time": "1400"}, "open": {"day": 1, "time": "1000"}}, {"close": {"day": 1, "time": "2100"}, "open": {"day": 1, "time": "1600"}}, {"close": {"day": 2, "time": "1400"}, "open": {"day": 2, "time": "1000"}}, {"close": {"day": 2, "time": "2100"}, "open": {"day": 2, "time": "1600"}}, {"close": {"day": 3, "time": "1400"}, "open": {"day": 3, "time": "1000"}}, {"close": {"day": 3, "time": "2100"}, "open": {"day": 3, "time": "1600"}}, {"close": {"day": 4, "time": "1400"}, "open": {"day": 4, "time": "1000"}}, {"close": {"day": 4, "time": "2100"}, "open": {"day": 4, "time": "1600"}}, {"close": {"day": 5, "time": "1400"}, "open": {"day": 5, "time": "1000"}}, {"close": {"day": 5, "time": "2100"}, "open": {"day": 5, "time": "1600"}}, {"close": {"day": 6, "time": "1400"}, "open": {"day": 6, "time": "1000"}}, {"close": {"day": 6, "time": "2100"}, "open": {"day": 6, "time": "1600"}}]	["星期一: 10:00 – 14:00, 16:00 – 21:00", "星期二: 10:00 – 14:00, 16:00 – 21:00", "星期三: 10:00 – 14:00, 16:00 – 21:00", "星期四: 10:00 – 14:00, 16:00 – 21:00", "星期五: 10:00 – 14:00, 16:00 – 21:00", "星期六: 10:00 – 14:00, 16:00 – 21:00", "星期日: 10:00 – 13:00, 14:00 – 17:00"]												
